"","genesysId","instCode","acceNumb","genus","anthesis1","anthrac","awns","basaltillr","branchangl","endosprmco","endosprmtx","endosprmty","exsertion","glumecolor","glumepubsc","heightunif","jdmidrib","kercolor","kercover","kerplump","kershape","mesocarp","midribcol","nodaltillr","paniclecom","paniclelgt","paniclerec","panicleshp","pericarpco","plantcol","planthgt","rust","seedtype"
"72",40267,"USA016","PI 585821","Sorghum",49,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",28,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","Yes","Loose",35,"Erect","Lax","White","Red-purple",182," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"73",40269,"USA016","PI 585919","Sorghum",62,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",6,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",40,"Erect","Elliptical","Red","Red-purple",254," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"74",40270,"USA016","PI 585956","Sorghum",71,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",25,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",40,"Erect","Lax","Red","Red",325," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"75",40271,"USA016","PI 585966","Sorghum",79,"Resistant","Short",1,"Drooping","White","Partly corneous","Non-waxy",5,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",40,"Erect","Lax","White","Red",395," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"76",40272,"USA016","PI 586031","Sorghum",69,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",4,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Brown","Involuted","Plump","Round","Thick","Green","No","Semi-loose",22,"Erect","Elliptical","Lemon yellow","Purple",250," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"77",40273,"USA016","PI 586081","Sorghum",49,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",12,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Variable","Thick","Colorless","No","Semi-compact",25,"Erect","Oval","Red","Red",120," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"78",40274,"USA016","PI 586137","Sorghum",49,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",19,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",35,"Erect","Lax","White","Purple",175," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"79",40276,"USA016","PI 586155","Sorghum",52,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",16,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",25,"Erect","Lax","White","Red",194," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"80",40278,"USA016","PI 586208","Sorghum",43,"Resistant","Short",0,"Erect","White","Partly corneous","Non-waxy",32,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thick","Colorless","Yes","Semi-loose",26,"Erect","Elliptical","Red","Purple-red",160," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"81",40279,"USA016","PI 586214","Sorghum",47,"Resistant","Long",0,"Erect","White","Completely starchy","Non-waxy",29,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thin","Colorless","Yes","Semi-loose",37,"Erect","Elliptical","Red","Purple",191," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"82",40280,"USA016","PI 586223","Sorghum",47,"Resistant","Short",0,"Erect","White","Partly corneous","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","No","Semi-loose",20,"Erect","Elliptical","Red","Purple",173," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"83",40281,"USA016","PI 586238","Sorghum",55,"Resistant","None",2,"Drooping","White","Partly corneous","Non-waxy",34,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",18,"Erect","Lax","White","Purple-red",200," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"84",40283,"USA016","PI 586298","Sorghum",62,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",14,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",27,"Erect","Lax","White","Purple-red",196," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"85",40284,"USA016","PI 586299","Sorghum",47,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",30,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",40,"Erect","Lax","White","Purple",180," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"86",40285,"USA016","PI 586376","Sorghum",64,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",32,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",38,"Erect","Lax","White","Purple-red",280," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"87",40286,"USA016","PI 586428","Sorghum",73,"Resistant","Long",6,"Drooping","White","Completely corneous","Non-waxy",14,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",33,"Erect","Lax","White","Purple-red",200," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"88",40287,"USA016","PI 586494","Sorghum",56,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",16,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","50% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-loose",35,"Erect","Elliptical","Red","Purple-red",204," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"89",40288,"USA016","PI 586504","Sorghum",64,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",12,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","50% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-loose",20,"Erect","Oval","Red","Red",130," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"90",40289,"USA016","PI 586534","Sorghum",43,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",10,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","No","Semi-loose",17,"Erect","Elliptical","Red","Red",146," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"91",56007,"USA016","PI 585328","Sorghum",50,"Resistant","Long",2,"Erect","White","Partly corneous","Non-waxy",17,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Mixed","75% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-compact",28,"Recurved","Oval","Mixed","Red",215," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Twin"
"92",56008,"USA016","PI 585343","Sorghum",50,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",6,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","50% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-compact",21,"Erect","Elliptical","White","Purple-red",96," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"93",56009,"USA016","PI 585368","Sorghum",50,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",0,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","50% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",37,"Erect","Elliptical","Lemon yellow","Purple-red",95," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"94",56010,"USA016","PI 585375","Sorghum",60,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",6,"Tan","Intermediate"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",30,"Erect","Elliptical","Lemon yellow","Red",90," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"95",56011,"USA016","PI 585379","Sorghum",51,"Resistant","Long",0,"Erect","Yellow","Partly corneous","Non-waxy",20,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",22,"Erect","Elliptical","Lemon yellow","Tan",100," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"96",56012,"USA016","PI 585401","Sorghum",60,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",5,"Black","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","75% kernel covered","Plump","Round","Thick","Colorless","No","Semi-loose",27,"Erect","Elliptical","Red","Purple-red",240," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"97",56014,"USA016","PI 585432","Sorghum",60,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",10,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","Yes","Loose",27,"Erect","Elliptical","White","Purple-red",233," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"98",56015,"USA016","PI 585447","Sorghum",85,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",0,"Black","No"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Oval","Thin","Colorless","Yes","Loose",26,"Erect","Elliptical","Red","Red-purple",246," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"99",56016,"USA016","PI 585457","Sorghum",49,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",19,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","Yes","Semi-loose",30,"Erect","Elliptical","Red","Purple-red",216," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"100",56017,"USA016","PI 585482","Sorghum",36,"Resistant","None",2,"Erect","White","Almost corneous","Non-waxy",30,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","50% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-loose",40,"Erect","Elliptical","White","Purple-red",250," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"101",56019,"USA016","PI 585533","Sorghum",77,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",30,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Loose",40,"Erect","Elliptical","Red","Purple-red",294," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"102",56020,"USA016","PI 585557","Sorghum",67,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",13,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thick","Colorless","Yes","Semi-compact",24,"Erect","Oval","White","Red-purple",290," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"103",56021,"USA016","PI 585598","Sorghum",61,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",30,"Erect","Elliptical","Red","Purple-red",240," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"104",56022,"USA016","PI 585632","Sorghum",56,"Resistant","Long",1,"Drooping","White","Completely corneous","Non-waxy",28,"Black","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Purple","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",36,"Erect","Lax","White","Purple-red",168," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"105",56024,"USA016","PI 585719","Sorghum",49,"Resistant","None",0,"Drooping","White","Almost corneous","Non-waxy",30,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",40,"Erect","Lax","White","Red-purple",160," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"106",56025,"USA016","PI 585727","Sorghum",56,"Resistant","Long",2,"Drooping","White","Completely corneous","Non-waxy",23,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",29,"Erect","Lax","White","Red-purple",170," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"107",56026,"USA016","PI 585791","Sorghum",67,"Resistant","Long",0,"Drooping","White","Completely corneous","Non-waxy",20,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",52,"Erect","Lax","White","Purple-red",240," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"108",56027,"USA016","PI 585816","Sorghum",53,"Resistant","Long",0,"Drooping","White","Completely corneous","Non-waxy",36,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",46,"Erect","Lax","White","Purple-red",220," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"109",56028,"USA016","PI 585840","Sorghum",51,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",19,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",41,"Erect","Lax","White","Red-purple",210," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"110",56029,"USA016","PI 585863","Sorghum",53,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",33,"Black","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","75% kernel covered","Plump","Variable","Thick","Colorless","No","Semi-loose",27,"Erect","Elliptical","Red","Purple-red",124," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"111",56030,"USA016","PI 585897","Sorghum",62,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",13,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",27,"Erect","Lax","Red","Purple-red",220," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"112",56031,"USA016","PI 585942","Sorghum",77,"Resistant","None",0,"Drooping","White","Almost corneous","Non-waxy",20,"Purple","No","Very uniform","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",35,"Erect","Lax","Red","Red-purple",270," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"113",56032,"USA016","PI 585971","Sorghum",55,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",2,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",36,"Erect","Lax","Red","Red",228," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"114",56034,"USA016","PI 586062","Sorghum",55,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",15,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",30,"Erect","Elliptical","Lemon yellow","Purple-red",195," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"115",56035,"USA016","PI 586083","Sorghum",55,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",15,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Brown","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",28,"Erect","Elliptical","Red","Purple",53," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"116",56036,"USA016","PI 586143","Sorghum",55,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",24,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","Yes","Loose",36,"Erect","Lax","White","Red-purple",220," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"117",56037,"USA016","PI 586169","Sorghum",52,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",25,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","No","Loose",21,"Erect","Lax","White","Tan",170," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"118",56038,"USA016","PI 586231","Sorghum",55,"Resistant","Long",0,"Erect","White","Completely starchy","Non-waxy",23,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","Yes","Semi-loose",37,"Erect","Elliptical","Red","Purple-red",150," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"119",56039,"USA016","PI 586248","Sorghum",64,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",15,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","No","Loose",22,"Erect","Lax","White","Purple",157," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"120",56041,"USA016","PI 586254","Sorghum",43,"Resistant","None",1,"Drooping","White","Almost starchy","Non-waxy",28,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","No","Loose",27,"Erect","Lax","White","Purple",170," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"121",56042,"USA016","PI 586313","Sorghum",47,"Resistant","Long",0,"Erect","White","Completely starchy","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thick","Colorless","No","Semi-loose",38,"Erect","Elliptical","Red","Purple",170," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"122",56043,"USA016","PI 586343","Sorghum",47,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",24,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",24,"Erect","Lax","White","Purple-red",224," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"123",56044,"USA016","PI 586395","Sorghum",49,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",8,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","25% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-compact",12,"Erect","Oval","Red","Red",132," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"124",56046,"USA016","PI 586453","Sorghum",45,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",9,"Black","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-loose",22,"Erect","Elliptical","Red","Purple",100," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"125",56047,"USA016","PI 586529","Sorghum",49,"Resistant","Long",1,"Erect","White","Completely corneous","Waxy",12,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","No","Semi-loose",30,"Erect","Elliptical","Red","Red",175," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"126",72069,"USA016","PI 585311","Sorghum",42,"Resistant","None",2,"Erect","White","Almost starchy","Non-waxy",4,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thick","Colorless","Yes","Semi-loose",30,"Erect","Elliptical","Red","Red-purple",164," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
